Date,Close,Open,High,Low,Volume
21/04/22,334.30,344.33,347.35,333.36,3100000
20/04/22,341.06,338.10,344.90,337.50,3040000
19/04/22,335.95,330.47,337.20,330.47,2770000
18/04/22,329.88,320.65,332.66,320.65,3650000
14/04/22,321.64,328.47,333.03,319.03,5460000
13/04/22,321.97,315.80,322.63,314.72,3020000
12/04/22,319.78,321.68,327.12,318.01,2370000
11/04/22,320.76,320.61,328.90,319.03,2750000
08/04/22,321.39,313.58,323.68,313.00,3290000
07/04/22,314.15,315.00,315.83,308.20,3560000
06/04/22,316.26,320.00,320.61,315.75,3150000
05/04/22,323.96,327.36,329.74,323.48,2570000
04/04/22,328.21,330.00,331.87,325.86,2570000
01/04/22,330.22,333.93,334.16,327.57,2440000
31/03/22,330.10,336.13,336.50,330.10,2630000
30/03/22,335.59,339.00,339.86,333.63,2650000
29/03/22,339.66,342.47,344.00,336.73,2380000
28/03/22,335.30,338.15,338.50,331.51,2180000
25/03/22,337.49,337.43,341.83,335.48,1580000
24/03/22,336.23,336.44,337.50,334.30,1940000
23/03/22,335.61,340.00,340.83,335.13,2200000
22/03/22,343.01,342.20,346.24,340.12,2840000
21/03/22,339.00,345.26,346.30,337.15,3400000
18/03/22,345.38,338.87,346.77,337.30,5860000
17/03/22,343.27,337.37,343.60,334.90,2400000
16/03/22,340.76,335.07,341.33,334.26,3470000
15/03/22,329.16,327.07,331.90,324.84,2140000
14/03/22,324.98,329.21,331.62,322.90,2340000
11/03/22,327.00,334.37,336.61,326.71,2610000
10/03/22,329.90,327.63,331.84,324.76,2230000
09/03/22,333.59,331.68,337.46,330.03,3200000
08/03/22,321.37,322.50,330.56,318.55,3600000
07/03/22,321.89,326.82,327.79,320.85,3690000
04/03/22,329.67,327.00,330.66,324.00,3290000
03/03/22,333.42,338.87,341.50,330.13,2390000
02/03/22,336.38,331.60,338.00,327.40,3470000
01/03/22,328.20,337.40,338.16,327.02,5630000
28/02/22,341.29,340.25,343.84,337.55,4250000
25/02/22,350.12,340.19,350.70,340.19,2980000
24/02/22,340.19,328.57,341.00,326.95,4560000
