Date,Close,Open,High,Low,Volume
25/07/22,181.42,177.99,182.24,175.61,1190000
22/07/22,175.89,181.57,183.91,172.69,1050000
21/07/22,181.57,186.57,188.63,179.48,1270000
20/07/22,187.63,186.22,189.70,183.61,1520000
19/07/22,187.28,179.05,187.90,171.97,4520000
18/07/22,196.12,196.94,203.19,194.50,1100000
15/07/22,191.57,187.75,192.52,183.51,733970
14/07/22,183.34,183.11,184.62,178.20,910260
13/07/22,188.85,183.99,189.60,180.64,634610
12/07/22,188.89,187.95,193.26,185.51,509410
11/07/22,188.20,190.16,191.53,187.11,441340
08/07/22,193.46,192.51,195.22,188.65,493990
07/07/22,193.30,188.75,193.92,188.75,492660
06/07/22,185.88,187.26,191.66,183.19,505760
05/07/22,189.44,178.35,189.58,176.65,524680
01/07/22,184.12,178.85,184.87,178.10,522080
30/06/22,179.21,177.55,182.56,170.82,964760
29/06/22,184.00,187.28,187.48,182.27,546200
28/06/22,187.55,191.31,195.46,186.59,680600
27/06/22,189.26,193.06,194.97,186.84,631840
24/06/22,192.14,184.07,196.77,183.87,1150000
23/06/22,183.13,178.32,184.68,177.00,1230000
22/06/22,177.67,173.00,179.33,170.82,1020000
21/06/22,175.55,177.35,181.76,175.17,1100000
17/06/22,171.68,168.43,174.28,168.03,1680000
16/06/22,167.55,174.89,174.89,165.36,1080000
15/06/22,180.91,179.74,186.90,178.19,966650
14/06/22,178.06,177.00,179.04,173.53,1240000
13/06/22,174.05,189.27,190.04,170.76,2110000
10/06/22,201.62,207.06,211.58,200.58,1580000
09/06/22,214.92,222.64,222.64,214.28,1060000
08/06/22,223.53,221.94,225.41,220.48,823450
07/06/22,225.92,219.26,226.11,217.82,862130
06/06/22,223.35,220.97,226.59,219.68,826290
03/06/22,218.04,215.67,219.56,215.24,740210
02/06/22,220.09,210.40,220.66,210.20,673640
01/06/22,211.83,216.04,218.33,207.94,1230000
31/05/22,216.27,210.77,218.81,207.90,1320000
27/05/22,211.49,203.86,211.77,203.86,868450
26/05/22,203.46,197.70,204.19,196.02,1190000
25/05/22,198.02,190.71,200.99,190.66,937630
24/05/22,190.88,196.52,196.52,185.74,715770
23/05/22,197.74,194.71,200.69,190.89,1040000
20/05/22,190.89,193.76,194.10,184.81,992170
19/05/22,188.99,187.76,193.52,187.06,1440000
18/05/22,189.89,194.99,197.42,188.62,1670000
17/05/22,196.84,193.63,198.15,190.29,1260000
16/05/22,186.93,200.96,200.96,186.32,1740000
13/05/22,201.20,199.70,210.26,198.60,2070000
12/05/22,189.18,189.95,190.32,179.05,4130000
11/05/22,194.50,216.00,217.10,193.55,2410000
10/05/22,218.01,224.44,227.79,210.00,1170000
09/05/22,220.03,230.98,230.98,216.56,1550000
06/05/22,234.86,245.53,246.35,231.69,1030000
05/05/22,245.97,256.81,257.87,241.56,924500
04/05/22,263.35,254.36,264.39,248.20,603620
03/05/22,253.11,249.42,256.07,246.90,549430
02/05/22,248.63,245.03,249.21,239.90,717380
29/04/22,242.25,251.48,254.43,240.79,776280
28/04/22,251.54,251.34,252.84,242.45,664390
27/04/22,247.49,247.81,252.42,245.73,500900
26/04/22,247.81,257.96,259.37,247.65,652110
25/04/22,261.06,257.33,261.56,251.99,755500
22/04/22,259.49,267.52,271.84,259.01,848380
21/04/22,266.19,290.10,294.00,265.08,1220000
20/04/22,287.11,291.55,296.96,285.26,922740
19/04/22,288.20,274.50,289.35,274.06,1510000
18/04/22,266.61,264.36,267.61,261.08,619240
14/04/22,265.91,274.92,276.00,264.95,668050
13/04/22,274.21,268.63,275.33,266.92,577890
12/04/22,268.69,271.92,276.28,266.77,666470
11/04/22,270.16,265.98,275.10,262.79,675400
08/04/22,266.48,273.20,273.20,264.95,755750
07/04/22,269.95,276.63,277.36,262.64,1170000
